#t MKKK MKKK_P MKK MKK_P MKK_PP MAPK MAPK_P MAPK_PP 
##CONCENTRATIONS
19 72.2195 27.7805 277.722 13.6308 8.64714 279.998 11.7913 8.21081 
19.01 72.2099 27.7901 277.719 13.6333 8.64771 279.998 11.792 8.20999 
19.02 72.2004 27.7996 277.716 13.6357 8.64827 279.998 11.7927 8.20917 
19.03 72.1908 27.8092 277.713 13.6382 8.64884 279.998 11.7933 8.20836 
19.04 72.1813 27.8187 277.71 13.6406 8.64941 279.998 11.794 8.20754 
19.05 72.1717 27.8283 277.707 13.6431 8.64998 279.999 11.7947 8.20672 
19.06 72.1622 27.8378 277.704 13.6456 8.65055 279.999 11.7953 8.20591 
19.07 72.1527 27.8473 277.701 13.648 8.65112 279.999 11.796 8.20509 
19.08 72.1431 27.8569 277.698 13.6505 8.65169 279.999 11.7967 8.20428 
19.09 72.1336 27.8664 277.695 13.6529 8.65227 279.999 11.7973 8.20346 
19.1 72.124 27.876 277.692 13.6554 8.65285 279.999 11.798 8.20264 
19.11 72.1145 27.8855 277.689 13.6579 8.65342 280 11.7987 8.20183 
19.12 72.1049 27.8951 277.686 13.6603 8.654 280 11.7993 8.20101 
19.13 72.0954 27.9046 277.683 13.6628 8.65458 280 11.8 8.2002 
19.14 72.0858 27.9142 277.68 13.6652 8.65517 280 11.8007 8.19939 
19.15 72.0763 27.9237 277.677 13.6677 8.65575 280 11.8013 8.19857 
19.16 72.0668 27.9332 277.673 13.6702 8.65633 280 11.802 8.19776 
19.17 72.0572 27.9428 277.67 13.6726 8.65692 280 11.8027 8.19694 
19.18 72.0477 27.9523 277.667 13.6751 8.65751 280.001 11.8033 8.19613 
19.19 72.0381 27.9619 277.664 13.6776 8.6581 280.001 11.804 8.19532 
19.2 72.0286 27.9714 277.661 13.68 8.65869 280.001 11.8047 8.1945 
19.21 72.019 27.981 277.658 13.6825 8.65928 280.001 11.8053 8.19369 
19.22 72.0095 27.9905 277.655 13.685 8.65987 280.001 11.806 8.19288 
19.23 71.9999 28.0001 277.652 13.6874 8.66046 280.001 11.8067 8.19206 
19.24 71.9904 28.0096 277.649 13.6899 8.66106 280.001 11.8073 8.19125 
19.25 71.9808 28.0192 277.646 13.6924 8.66166 280.002 11.808 8.19044 
19.26 71.9713 28.0287 277.643 13.6948 8.66225 280.002 11.8087 8.18963 
19.27 71.9617 28.0383 277.64 13.6973 8.66285 280.002 11.8093 8.18882 
19.28 71.9522 28.0478 277.637 13.6998 8.66345 280.002 11.81 8.188 
19.29 71.9426 28.0574 277.634 13.7023 8.66406 280.002 11.8106 8.18719 
19.3 71.9331 28.0669 277.631 13.7047 8.66466 280.002 11.8113 8.18638 
19.31 71.9236 28.0764 277.628 13.7072 8.66526 280.002 11.812 8.18557 
19.32 71.914 28.086 277.624 13.7097 8.66587 280.003 11.8126 8.18476 
19.33 71.9045 28.0955 277.621 13.7121 8.66648 280.003 11.8133 8.18395 
19.34 71.8949 28.1051 277.618 13.7146 8.66709 280.003 11.814 8.18314 
19.35 71.8854 28.1146 277.615 13.7171 8.6677 280.003 11.8146 8.18233 
19.36 71.8758 28.1242 277.612 13.7196 8.66831 280.003 11.8153 8.18152 
19.37 71.8663 28.1337 277.609 13.722 8.66892 280.003 11.816 8.18071 
19.38 71.8567 28.1433 277.606 13.7245 8.66953 280.003 11.8166 8.1799 
19.39 71.8472 28.1528 277.603 13.727 8.67015 280.004 11.8173 8.17909 
19.4 71.8376 28.1624 277.6 13.7295 8.67077 280.004 11.8179 8.17828 
19.41 71.8281 28.1719 277.597 13.732 8.67138 280.004 11.8186 8.17747 
19.42 71.8185 28.1815 277.594 13.7344 8.672 280.004 11.8193 8.17666 
19.43 71.809 28.191 277.59 13.7369 8.67262 280.004 11.8199 8.17586 
19.44 71.7994 28.2006 277.587 13.7394 8.67325 280.004 11.8206 8.17505 
19.45 71.7899 28.2101 277.584 13.7419 8.67387 280.004 11.8213 8.17424 
19.46 71.7803 28.2197 277.581 13.7444 8.67449 280.005 11.8219 8.17343 
19.47 71.7707 28.2293 277.578 13.7468 8.67512 280.005 11.8226 8.17262 
19.48 71.7612 28.2388 277.575 13.7493 8.67575 280.005 11.8232 8.17182 
19.49 71.7516 28.2484 277.572 13.7518 8.67638 280.005 11.8239 8.17101 
19.5 71.7421 28.2579 277.569 13.7543 8.67701 280.005 11.8246 8.1702 
19.51 71.7325 28.2675 277.566 13.7568 8.67764 280.005 11.8252 8.1694 
19.52 71.723 28.277 277.562 13.7593 8.67827 280.006 11.8259 8.16859 
19.53 71.7134 28.2866 277.559 13.7617 8.6789 280.006 11.8266 8.16778 
19.54 71.7039 28.2961 277.556 13.7642 8.67954 280.006 11.8272 8.16698 
19.55 71.6943 28.3057 277.553 13.7667 8.68018 280.006 11.8279 8.16617 
19.56 71.6848 28.3152 277.55 13.7692 8.68081 280.006 11.8285 8.16537 
19.57 71.6752 28.3248 277.547 13.7717 8.68145 280.006 11.8292 8.16456 
19.58 71.6657 28.3343 277.544 13.7742 8.68209 280.006 11.8299 8.16375 
19.59 71.6561 28.3439 277.541 13.7767 8.68274 280.007 11.8305 8.16295 
19.6 71.6466 28.3534 277.537 13.7792 8.68338 280.007 11.8312 8.16214 
19.61 71.637 28.363 277.534 13.7816 8.68402 280.007 11.8318 8.16134 
19.62 71.6274 28.3726 277.531 13.7841 8.68467 280.007 11.8325 8.16054 
19.63 71.6179 28.3821 277.528 13.7866 8.68532 280.007 11.8332 8.15973 
19.64 71.6083 28.3917 277.525 13.7891 8.68597 280.007 11.8338 8.15893 
19.65 71.5988 28.4012 277.522 13.7916 8.68662 280.007 11.8345 8.15812 
19.66 71.5892 28.4108 277.519 13.7941 8.68727 280.008 11.8351 8.15732 
19.67 71.5797 28.4203 277.515 13.7966 8.68792 280.008 11.8358 8.15652 
19.68 71.5701 28.4299 277.512 13.7991 8.68857 280.008 11.8365 8.15571 
19.69 71.5606 28.4394 277.509 13.8016 8.68923 280.008 11.8371 8.15491 
19.7 71.551 28.449 277.506 13.8041 8.68989 280.008 11.8378 8.15411 
19.71 71.5414 28.4586 277.503 13.8066 8.69054 280.008 11.8384 8.15331 
19.72 71.5319 28.4681 277.5 13.8091 8.6912 280.008 11.8391 8.1525 
19.73 71.5223 28.4777 277.497 13.8116 8.69186 280.009 11.8398 8.1517 
19.74 71.5128 28.4872 277.493 13.8141 8.69253 280.009 11.8404 8.1509 
19.75 71.5032 28.4968 277.49 13.8166 8.69319 280.009 11.8411 8.1501 
19.76 71.4937 28.5063 277.487 13.8191 8.69385 280.009 11.8417 8.1493 
19.77 71.4841 28.5159 277.484 13.8216 8.69452 280.009 11.8424 8.1485 
19.78 71.4745 28.5255 277.481 13.8241 8.69519 280.009 11.8431 8.14769 
19.79 71.465 28.535 277.478 13.8266 8.69586 280.009 11.8437 8.14689 
19.8 71.4554 28.5446 277.474 13.8291 8.69653 280.01 11.8444 8.14609 
19.81 71.4459 28.5541 277.471 13.8316 8.6972 280.01 11.845 8.14529 
19.82 71.4363 28.5637 277.468 13.8341 8.69787 280.01 11.8457 8.14449 
19.83 71.4267 28.5733 277.465 13.8366 8.69854 280.01 11.8463 8.14369 
19.84 71.4172 28.5828 277.462 13.8391 8.69922 280.01 11.847 8.14289 
19.85 71.4076 28.5924 277.459 13.8416 8.6999 280.01 11.8477 8.14209 
19.86 71.3981 28.6019 277.455 13.8441 8.70057 280.01 11.8483 8.14129 
19.87 71.3885 28.6115 277.452 13.8466 8.70125 280.011 11.849 8.1405 
19.88 71.3789 28.6211 277.449 13.8491 8.70193 280.011 11.8496 8.1397 
19.89 71.3694 28.6306 277.446 13.8516 8.70262 280.011 11.8503 8.1389 
19.9 71.3598 28.6402 277.443 13.8541 8.7033 280.011 11.8509 8.1381 
19.91 71.3503 28.6497 277.439 13.8566 8.70398 280.011 11.8516 8.1373 
19.92 71.3407 28.6593 277.436 13.8591 8.70467 280.011 11.8523 8.1365 
19.93 71.3311 28.6689 277.433 13.8617 8.70536 280.011 11.8529 8.13571 
19.94 71.3216 28.6784 277.43 13.8642 8.70605 280.012 11.8536 8.13491 
19.95 71.312 28.688 277.427 13.8667 8.70674 280.012 11.8542 8.13411 
19.96 71.3025 28.6975 277.423 13.8692 8.70743 280.012 11.8549 8.13331 
19.97 71.2929 28.7071 277.42 13.8717 8.70812 280.012 11.8555 8.13252 
19.98 71.2833 28.7167 277.417 13.8742 8.70881 280.012 11.8562 8.13172 
19.99 71.2738 28.7262 277.414 13.8767 8.70951 280.012 11.8568 8.13092 
20 71.2642 28.7358 277.411 13.8792 8.71021 280.012 11.8575 8.13013 
20.01 71.2546 28.7454 277.407 13.8817 8.7109 280.013 11.8582 8.12933 
20.02 71.2451 28.7549 277.404 13.8843 8.7116 280.013 11.8588 8.12854 
20.03 71.2355 28.7645 277.401 13.8868 8.7123 280.013 11.8595 8.12774 
20.04 71.226 28.774 277.398 13.8893 8.71301 280.013 11.8601 8.12694 
20.05 71.2164 28.7836 277.394 13.8918 8.71371 280.013 11.8608 8.12615 
20.06 71.2068 28.7932 277.391 13.8943 8.71441 280.013 11.8614 8.12535 
20.07 71.1973 28.8027 277.388 13.8968 8.71512 280.013 11.8621 8.12456 
20.08 71.1877 28.8123 277.385 13.8994 8.71583 280.013 11.8627 8.12377 
20.09 71.1781 28.8219 277.382 13.9019 8.71654 280.014 11.8634 8.12297 
20.1 71.1686 28.8314 277.378 13.9044 8.71725 280.014 11.864 8.12218 
20.11 71.159 28.841 277.375 13.9069 8.71796 280.014 11.8647 8.12138 
20.12 71.1494 28.8506 277.372 13.9094 8.71867 280.014 11.8654 8.12059 
20.13 71.1399 28.8601 277.369 13.912 8.71938 280.014 11.866 8.1198 
20.14 71.1303 28.8697 277.365 13.9145 8.7201 280.014 11.8667 8.119 
20.15 71.1207 28.8793 277.362 13.917 8.72082 280.014 11.8673 8.11821 
20.16 71.1112 28.8888 277.359 13.9195 8.72153 280.015 11.868 8.11742 
20.17 71.1016 28.8984 277.356 13.922 8.72225 280.015 11.8686 8.11663 
20.18 71.092 28.908 277.352 13.9246 8.72298 280.015 11.8693 8.11583 
20.19 71.0825 28.9175 277.349 13.9271 8.7237 280.015 11.8699 8.11504 
20.2 71.0729 28.9271 277.346 13.9296 8.72442 280.015 11.8706 8.11425 
20.21 71.0633 28.9367 277.343 13.9321 8.72515 280.015 11.8712 8.11346 
20.22 71.0538 28.9462 277.339 13.9347 8.72587 280.015 11.8719 8.11267 
20.23 71.0442 28.9558 277.336 13.9372 8.7266 280.016 11.8725 8.11188 
20.24 71.0346 28.9654 277.333 13.9397 8.72733 280.016 11.8732 8.11108 
20.25 71.0251 28.9749 277.33 13.9423 8.72806 280.016 11.8738 8.11029 
20.26 71.0155 28.9845 277.326 13.9448 8.72879 280.016 11.8745 8.1095 
20.27 71.0059 28.9941 277.323 13.9473 8.72952 280.016 11.8752 8.10871 
20.28 70.9964 29.0036 277.32 13.9498 8.73026 280.016 11.8758 8.10792 
20.29 70.9868 29.0132 277.317 13.9524 8.73099 280.016 11.8765 8.10713 
20.3 70.9772 29.0228 277.313 13.9549 8.73173 280.017 11.8771 8.10634 
20.31 70.9677 29.0323 277.31 13.9574 8.73247 280.017 11.8778 8.10555 
20.32 70.9581 29.0419 277.307 13.96 8.73321 280.017 11.8784 8.10476 
20.33 70.9485 29.0515 277.304 13.9625 8.73395 280.017 11.8791 8.10398 
20.34 70.9389 29.0611 277.3 13.965 8.73469 280.017 11.8797 8.10319 
20.35 70.9294 29.0706 277.297 13.9676 8.73543 280.017 11.8804 8.1024 
20.36 70.9198 29.0802 277.294 13.9701 8.73618 280.017 11.881 8.10161 
20.37 70.9102 29.0898 277.29 13.9726 8.73692 280.018 11.8817 8.10082 
20.38 70.9007 29.0993 277.287 13.9752 8.73767 280.018 11.8823 8.10003 
20.39 70.8911 29.1089 277.284 13.9777 8.73842 280.018 11.883 8.09925 
20.4 70.8815 29.1185 277.281 13.9802 8.73917 280.018 11.8836 8.09846 
20.41 70.872 29.128 277.277 13.9828 8.73992 280.018 11.8843 8.09767 
20.42 70.8624 29.1376 277.274 13.9853 8.74067 280.018 11.8849 8.09689 
20.43 70.8528 29.1472 277.271 13.9879 8.74143 280.018 11.8856 8.0961 
20.44 70.8432 29.1568 277.267 13.9904 8.74218 280.018 11.8862 8.09531 
20.45 70.8337 29.1663 277.264 13.9929 8.74294 280.019 11.8869 8.09453 
20.46 70.8241 29.1759 277.261 13.9955 8.7437 280.019 11.8875 8.09374 
20.47 70.8145 29.1855 277.258 13.998 8.74446 280.019 11.8882 8.09295 
20.48 70.805 29.195 277.254 14.0006 8.74522 280.019 11.8888 8.09217 
20.49 70.7954 29.2046 277.251 14.0031 8.74598 280.019 11.8895 8.09138 
20.5 70.7858 29.2142 277.248 14.0056 8.74674 280.019 11.8901 8.0906 
20.51 70.7762 29.2238 277.244 14.0082 8.74751 280.019 11.8908 8.08981 
20.52 70.7667 29.2333 277.241 14.0107 8.74827 280.02 11.8914 8.08903 
20.53 70.7571 29.2429 277.238 14.0133 8.74904 280.02 11.8921 8.08824 
20.54 70.7475 29.2525 277.234 14.0158 8.74981 280.02 11.8927 8.08746 
20.55 70.7379 29.2621 277.231 14.0184 8.75058 280.02 11.8934 8.08668 
20.56 70.7284 29.2716 277.228 14.0209 8.75135 280.02 11.894 8.08589 
20.57 70.7188 29.2812 277.224 14.0235 8.75212 280.02 11.8947 8.08511 
20.58 70.7092 29.2908 277.221 14.026 8.7529 280.02 11.8953 8.08433 
20.59 70.6996 29.3004 277.218 14.0286 8.75367 280.02 11.896 8.08354 
20.6 70.6901 29.3099 277.214 14.0311 8.75445 280.021 11.8966 8.08276 
20.61 70.6805 29.3195 277.211 14.0337 8.75523 280.021 11.8973 8.08198 
20.62 70.6709 29.3291 277.208 14.0362 8.75601 280.021 11.8979 8.08119 
20.63 70.6613 29.3387 277.204 14.0388 8.75679 280.021 11.8986 8.08041 
20.64 70.6518 29.3482 277.201 14.0413 8.75757 280.021 11.8992 8.07963 
20.65 70.6422 29.3578 277.198 14.0439 8.75835 280.021 11.8999 8.07885 
20.66 70.6326 29.3674 277.194 14.0464 8.75914 280.021 11.9005 8.07807 
20.67 70.623 29.377 277.191 14.049 8.75992 280.022 11.9012 8.07729 
20.68 70.6135 29.3865 277.188 14.0515 8.76071 280.022 11.9018 8.0765 
20.69 70.6039 29.3961 277.184 14.0541 8.7615 280.022 11.9024 8.07572 
20.7 70.5943 29.4057 277.181 14.0566 8.76229 280.022 11.9031 8.07494 
20.71 70.5847 29.4153 277.178 14.0592 8.76308 280.022 11.9037 8.07416 
20.72 70.5752 29.4248 277.174 14.0617 8.76388 280.022 11.9044 8.07338 
20.73 70.5656 29.4344 277.171 14.0643 8.76467 280.022 11.905 8.0726 
20.74 70.556 29.444 277.168 14.0669 8.76546 280.022 11.9057 8.07182 
20.75 70.5464 29.4536 277.164 14.0694 8.76626 280.023 11.9063 8.07104 
20.76 70.5368 29.4632 277.161 14.072 8.76706 280.023 11.907 8.07026 
20.77 70.5273 29.4727 277.158 14.0745 8.76786 280.023 11.9076 8.06948 
20.78 70.5177 29.4823 277.154 14.0771 8.76866 280.023 11.9083 8.06871 
20.79 70.5081 29.4919 277.151 14.0797 8.76946 280.023 11.9089 8.06793 
20.8 70.4985 29.5015 277.148 14.0822 8.77027 280.023 11.9096 8.06715 
20.81 70.489 29.511 277.144 14.0848 8.77107 280.023 11.9102 8.06637 
20.82 70.4794 29.5206 277.141 14.0873 8.77188 280.024 11.9109 8.06559 
20.83 70.4698 29.5302 277.137 14.0899 8.77268 280.024 11.9115 8.06482 
20.84 70.4602 29.5398 277.134 14.0925 8.77349 280.024 11.9122 8.06404 
20.85 70.4506 29.5494 277.131 14.095 8.7743 280.024 11.9128 8.06326 
20.86 70.4411 29.5589 277.127 14.0976 8.77511 280.024 11.9134 8.06248 
20.87 70.4315 29.5685 277.124 14.1002 8.77593 280.024 11.9141 8.06171 
20.88 70.4219 29.5781 277.121 14.1027 8.77674 280.024 11.9147 8.06093 
20.89 70.4123 29.5877 277.117 14.1053 8.77756 280.024 11.9154 8.06015 
20.9 70.4027 29.5973 277.114 14.1078 8.77837 280.025 11.916 8.05938 
20.91 70.3932 29.6068 277.11 14.1104 8.77919 280.025 11.9167 8.0586 
20.92 70.3836 29.6164 277.107 14.113 8.78001 280.025 11.9173 8.05783 
20.93 70.374 29.626 277.104 14.1156 8.78083 280.025 11.918 8.05705 
20.94 70.3644 29.6356 277.1 14.1181 8.78165 280.025 11.9186 8.05628 
20.95 70.3548 29.6452 277.097 14.1207 8.78248 280.025 11.9193 8.0555 
20.96 70.3452 29.6548 277.093 14.1233 8.7833 280.025 11.9199 8.05473 
20.97 70.3357 29.6643 277.09 14.1258 8.78413 280.026 11.9205 8.05395 
20.98 70.3261 29.6739 277.087 14.1284 8.78496 280.026 11.9212 8.05318 
20.99 70.3165 29.6835 277.083 14.131 8.78578 280.026 11.9218 8.0524 
21 70.3069 29.6931 277.08 14.1335 8.78661 280.026 11.9225 8.05163 
21.01 70.2973 29.7027 277.076 14.1361 8.78745 280.026 11.9231 8.05086 
21.02 70.2877 29.7123 277.073 14.1387 8.78828 280.026 11.9238 8.05008 
21.03 70.2782 29.7218 277.07 14.1413 8.78911 280.026 11.9244 8.04931 
21.04 70.2686 29.7314 277.066 14.1438 8.78995 280.026 11.9251 8.04854 
21.05 70.259 29.741 277.063 14.1464 8.79079 280.027 11.9257 8.04776 
21.06 70.2494 29.7506 277.059 14.149 8.79162 280.027 11.9263 8.04699 
21.07 70.2398 29.7602 277.056 14.1516 8.79246 280.027 11.927 8.04622 
21.08 70.2302 29.7698 277.053 14.1541 8.7933 280.027 11.9276 8.04545 
21.09 70.2207 29.7793 277.049 14.1567 8.79415 280.027 11.9283 8.04468 
21.1 70.2111 29.7889 277.046 14.1593 8.79499 280.027 11.9289 8.0439 
21.11 70.2015 29.7985 277.042 14.1619 8.79583 280.027 11.9296 8.04313 
21.12 70.1919 29.8081 277.039 14.1645 8.79668 280.027 11.9302 8.04236 
21.13 70.1823 29.8177 277.035 14.167 8.79753 280.028 11.9308 8.04159 
21.14 70.1727 29.8273 277.032 14.1696 8.79838 280.028 11.9315 8.04082 
21.15 70.1632 29.8368 277.029 14.1722 8.79923 280.028 11.9321 8.04005 
21.16 70.1536 29.8464 277.025 14.1748 8.80008 280.028 11.9328 8.03928 
21.17 70.144 29.856 277.022 14.1774 8.80093 280.028 11.9334 8.03851 
21.18 70.1344 29.8656 277.018 14.18 8.80178 280.028 11.9341 8.03774 
21.19 70.1248 29.8752 277.015 14.1825 8.80264 280.028 11.9347 8.03697 
21.2 70.1152 29.8848 277.011 14.1851 8.8035 280.028 11.9353 8.0362 
21.21 70.1056 29.8944 277.008 14.1877 8.80436 280.029 11.936 8.03543 
21.22 70.096 29.904 277.004 14.1903 8.80521 280.029 11.9366 8.03467 
21.23 70.0865 29.9135 277.001 14.1929 8.80608 280.029 11.9373 8.0339 
21.24 70.0769 29.9231 276.998 14.1955 8.80694 280.029 11.9379 8.03313 
21.25 70.0673 29.9327 276.994 14.1981 8.8078 280.029 11.9386 8.03236 
21.26 70.0577 29.9423 276.991 14.2006 8.80867 280.029 11.9392 8.03159 
21.27 70.0481 29.9519 276.987 14.2032 8.80953 280.029 11.9398 8.03083 
21.28 70.0385 29.9615 276.984 14.2058 8.8104 280.029 11.9405 8.03006 
21.29 70.0289 29.9711 276.98 14.2084 8.81127 280.03 11.9411 8.02929 
21.3 70.0193 29.9807 276.977 14.211 8.81214 280.03 11.9418 8.02852 
21.31 70.0098 29.9902 276.973 14.2136 8.81301 280.03 11.9424 8.02776 
21.32 70.0002 29.9998 276.97 14.2162 8.81388 280.03 11.943 8.02699 
21.33 69.9906 30.0094 276.966 14.2188 8.81476 280.03 11.9437 8.02623 
21.34 69.981 30.019 276.963 14.2214 8.81563 280.03 11.9443 8.02546 
21.35 69.9714 30.0286 276.96 14.224 8.81651 280.03 11.945 8.02469 
21.36 69.9618 30.0382 276.956 14.2266 8.81739 280.03 11.9456 8.02393 
21.37 69.9522 30.0478 276.953 14.2291 8.81827 280.031 11.9463 8.02316 
21.38 69.9426 30.0574 276.949 14.2317 8.81915 280.031 11.9469 8.0224 
21.39 69.933 30.067 276.946 14.2343 8.82003 280.031 11.9475 8.02163 
21.4 69.9235 30.0765 276.942 14.2369 8.82091 280.031 11.9482 8.02087 
21.41 69.9139 30.0861 276.939 14.2395 8.8218 280.031 11.9488 8.0201 
21.42 69.9043 30.0957 276.935 14.2421 8.82269 280.031 11.9495 8.01934 
21.43 69.8947 30.1053 276.932 14.2447 8.82357 280.031 11.9501 8.01858 
21.44 69.8851 30.1149 276.928 14.2473 8.82446 280.031 11.9507 8.01781 
21.45 69.8755 30.1245 276.925 14.2499 8.82535 280.032 11.9514 8.01705 
21.46 69.8659 30.1341 276.921 14.2525 8.82624 280.032 11.952 8.01629 
21.47 69.8563 30.1437 276.918 14.2551 8.82714 280.032 11.9527 8.01552 
21.48 69.8467 30.1533 276.914 14.2577 8.82803 280.032 11.9533 8.01476 
21.49 69.8371 30.1629 276.911 14.2603 8.82893 280.032 11.9539 8.014 
21.5 69.8275 30.1725 276.907 14.2629 8.82982 280.032 11.9546 8.01324 
21.51 69.8179 30.1821 276.904 14.2655 8.83072 280.032 11.9552 8.01248 
21.52 69.8084 30.1916 276.9 14.2681 8.83162 280.032 11.9559 8.01171 
21.53 69.7988 30.2012 276.897 14.2707 8.83252 280.033 11.9565 8.01095 
21.54 69.7892 30.2108 276.893 14.2733 8.83342 280.033 11.9571 8.01019 
21.55 69.7796 30.2204 276.89 14.2759 8.83433 280.033 11.9578 8.00943 
21.56 69.77 30.23 276.886 14.2786 8.83523 280.033 11.9584 8.00867 
21.57 69.7604 30.2396 276.883 14.2812 8.83614 280.033 11.959 8.00791 
21.58 69.7508 30.2492 276.879 14.2838 8.83705 280.033 11.9597 8.00715 
21.59 69.7412 30.2588 276.876 14.2864 8.83795 280.033 11.9603 8.00639 
21.6 69.7316 30.2684 276.872 14.289 8.83886 280.033 11.961 8.00563 
21.61 69.722 30.278 276.869 14.2916 8.83978 280.034 11.9616 8.00487 
21.62 69.7124 30.2876 276.865 14.2942 8.84069 280.034 11.9622 8.00411 
21.63 69.7028 30.2972 276.862 14.2968 8.8416 280.034 11.9629 8.00335 
21.64 69.6932 30.3068 276.858 14.2994 8.84252 280.034 11.9635 8.00259 
21.65 69.6836 30.3164 276.855 14.302 8.84344 280.034 11.9642 8.00183 
21.66 69.674 30.326 276.851 14.3046 8.84435 280.034 11.9648 8.00108 
21.67 69.6644 30.3356 276.847 14.3073 8.84527 280.034 11.9654 8.00032 
21.68 69.6548 30.3452 276.844 14.3099 8.84619 280.034 11.9661 7.99956 
21.69 69.6453 30.3547 276.84 14.3125 8.84712 280.034 11.9667 7.9988 
21.7 69.6357 30.3643 276.837 14.3151 8.84804 280.035 11.9674 7.99805 
21.71 69.6261 30.3739 276.833 14.3177 8.84897 280.035 11.968 7.99729 
21.72 69.6165 30.3835 276.83 14.3203 8.84989 280.035 11.9686 7.99653 
21.73 69.6069 30.3931 276.826 14.3229 8.85082 280.035 11.9693 7.99577 
21.74 69.5973 30.4027 276.823 14.3256 8.85175 280.035 11.9699 7.99502 
21.75 69.5877 30.4123 276.819 14.3282 8.85268 280.035 11.9705 7.99426 
21.76 69.5781 30.4219 276.816 14.3308 8.85361 280.035 11.9712 7.99351 
21.77 69.5685 30.4315 276.812 14.3334 8.85454 280.035 11.9718 7.99275 
21.78 69.5589 30.4411 276.808 14.336 8.85548 280.036 11.9725 7.992 
21.79 69.5493 30.4507 276.805 14.3386 8.85641 280.036 11.9731 7.99124 
21.8 69.5397 30.4603 276.801 14.3413 8.85735 280.036 11.9737 7.99049 
21.81 69.5301 30.4699 276.798 14.3439 8.85829 280.036 11.9744 7.98973 
21.82 69.5205 30.4795 276.794 14.3465 8.85923 280.036 11.975 7.98898 
21.83 69.5109 30.4891 276.791 14.3491 8.86017 280.036 11.9756 7.98822 
21.84 69.5013 30.4987 276.787 14.3518 8.86111 280.036 11.9763 7.98747 
21.85 69.4917 30.5083 276.784 14.3544 8.86205 280.036 11.9769 7.98671 
21.86 69.4821 30.5179 276.78 14.357 8.863 280.036 11.9775 7.98596 
21.87 69.4725 30.5275 276.776 14.3596 8.86395 280.037 11.9782 7.98521 
21.88 69.4629 30.5371 276.773 14.3622 8.86489 280.037 11.9788 7.98445 
21.89 69.4533 30.5467 276.769 14.3649 8.86584 280.037 11.9795 7.9837 
21.9 69.4437 30.5563 276.766 14.3675 8.86679 280.037 11.9801 7.98295 
21.91 69.4341 30.5659 276.762 14.3701 8.86774 280.037 11.9807 7.9822 
21.92 69.4245 30.5755 276.759 14.3728 8.8687 280.037 11.9814 7.98144 
21.93 69.4149 30.5851 276.755 14.3754 8.86965 280.037 11.982 7.98069 
21.94 69.4053 30.5947 276.751 14.378 8.87061 280.037 11.9826 7.97994 
21.95 69.3957 30.6043 276.748 14.3806 8.87156 280.038 11.9833 7.97919 
21.96 69.3861 30.6139 276.744 14.3833 8.87252 280.038 11.9839 7.97844 
21.97 69.3765 30.6235 276.741 14.3859 8.87348 280.038 11.9845 7.97769 
21.98 69.3669 30.6331 276.737 14.3885 8.87444 280.038 11.9852 7.97694 
21.99 69.3573 30.6427 276.733 14.3912 8.8754 280.038 11.9858 7.97619 
22 69.3477 30.6523 276.73 14.3938 8.87637 280.038 11.9864 7.97544 
22.01 69.3381 30.6619 276.726 14.3964 8.87733 280.038 11.9871 7.97469 
22.02 69.3285 30.6715 276.723 14.3991 8.8783 280.038 11.9877 7.97394 
22.03 69.3189 30.6811 276.719 14.4017 8.87927 280.038 11.9884 7.97319 
22.04 69.3093 30.6907 276.715 14.4043 8.88024 280.039 11.989 7.97244 
22.05 69.2997 30.7003 276.712 14.407 8.88121 280.039 11.9896 7.97169 
22.06 69.2901 30.7099 276.708 14.4096 8.88218 280.039 11.9903 7.97094 
22.07 69.2805 30.7195 276.705 14.4122 8.88315 280.039 11.9909 7.97019 
22.08 69.2709 30.7291 276.701 14.4149 8.88413 280.039 11.9915 7.96944 
22.09 69.2613 30.7387 276.697 14.4175 8.8851 280.039 11.9922 7.9687 
22.1 69.2517 30.7483 276.694 14.4201 8.88608 280.039 11.9928 7.96795 
22.11 69.2421 30.7579 276.69 14.4228 8.88706 280.039 11.9934 7.9672 
22.12 69.2325 30.7675 276.687 14.4254 8.88804 280.039 11.9941 7.96645 
22.13 69.2229 30.7771 276.683 14.4281 8.88902 280.04 11.9947 7.96571 
22.14 69.2133 30.7867 276.679 14.4307 8.89 280.04 11.9953 7.96496 
22.15 69.2037 30.7963 276.676 14.4333 8.89098 280.04 11.996 7.96421 
